ISIL;ILN;ELN;Bibliothek;Anschrift;PLZ;Ort;Bundesland;Land;Lat;Long;Website;OPAC
DE-25-36;2004;FR036;Universität Freiburg, Physiologisches Institut, Bibliothek;Engesser Str. 4;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.02196;7.84906;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=55;https://katalog.ub.uni-freiburg.de/
DE-25-38;2004;FR038;Universität Freiburg, Institut für Ethik und Geschichte der Medizin, Bibliothek;Stefan-Meier-Str. 26;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00234;7.84820;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=57;https://katalog.ub.uni-freiburg.de/
DE-25-39;2004;FR039;Zentrum für Kinder- und Jugendmedizin, Bibliothek;Mathildenstr. 1;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00250;7.84380;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=58;https://katalog.ub.uni-freiburg.de/
DE-25-42;2004;FR042;Bibliothek Geologie und Mineralogie - Geochemie;Albertstr. 23 b;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00236;7.84778;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=59;https://katalog.ub.uni-freiburg.de/
DE-25-43;2004;FR043;Universität Freiburg, Medizin-Lesesaal Weismannhaus;Albertstr. 21a;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00180;7.84917;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=60;https://katalog.ub.uni-freiburg.de/
DE-25-46;2004;FR046;Universitätsklinik für Zahn-, Mund- und Kieferheilkunde, Bibliothek;Hugstetter Str. 55;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00525;7.84218;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=61;https://katalog.ub.uni-freiburg.de/
DE-Frei48;2004;FR048;Regierungspräsidium Freiburg, Abt. 9: Landesamt für Geologie, Rohstoffe und Bergbau, Bibliothek;Sautierstr. 26;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00637;7.85338;http://lgrb-bw.de/home;https://katalog.ub.uni-freiburg.de/
DE-25-55;2004;FR055;Institut für Forstbotanik und Baumphysiologie, Professur für Forstbotanik, Bibliothek;Bertoldstr. 17 (Alte Universität);79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99541;7.84861;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-55a;2004;FR055A;Institut für Forstbotanik und Baumphysiologie, Professur für Baumphysiologie, Bibliothek;Am Flughafen 17;79110;Freiburg/Breisgau;Baden-Württemberg;DE;48.02360;7.83881;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-56;2004;FR056;Institut für Forstökonomie, Abteilung für Forstökonomie und Forsteinrichtung, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00346;7.85315;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-57;2004;FR057;Institut für Forst- und Umweltpolitik, Arbeitsbereich Forstgeschichte, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00346;7.85315;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-58;2004;FR058;Institut für Waldwachstum, Abteilung für Waldwachstum, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00346;7.85315;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-59;2004;FR059;Institut für Forst- und Umweltpolitik, Arbeitsbereich Forstpolitik, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00346;7.85315;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-60;2004;FR060;Institut für Bodenkunde und Waldernährungslehre, Bibliothek;Bertoldstr. 17 (Alte Universität);79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99541;7.84861;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=65;https://katalog.ub.uni-freiburg.de/
DE-25-63;2004;FR063;Universitätsklinik für Hals-, Nasen- und Ohrenheilkunde, Bibliothek;Killianstr. 5;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00699;7.83584;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=76;https://katalog.ub.uni-freiburg.de/
DE-25-65;2004;FR065;Institut für Kriminologie und Wirtschaftsstrafrecht, Bibliothek;Erbprinzenstr. 17 a;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99228;7.84452;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=77;https://katalog.ub.uni-freiburg.de/
DE-25-66;2004;FR066;Historisches Seminar, Abteilung Landesgeschichte, Bibliothek;Werderring 8;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99309;7.84505;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=78;https://katalog.ub.uni-freiburg.de/
DE-25-66a;2004;FR066A;Deutsches Seminar, Forschungsstelle Sprachvariation in Baden-Württemberg, Bibliothek;Belfortstr. 14;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99361;7.84477;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=79;https://katalog.ub.uni-freiburg.de/
DE-25-67;2004;FR067;Institut für Sport und Sportwissenschaft, Bibliothek;Sandfangweg 4;79102;Freiburg/Breisgau;Baden-Württemberg;DE;47.99157;7.87998;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=80;https://katalog.ub.uni-freiburg.de/
DE-Frei68;2004;FR068;Forstliche Versuchs- und Forschungsanstalt Baden-Württemberg, Bibliothek;Wonnhaldestr. 4;79100;Freiburg/Breisgau;Baden-Württemberg;DE;47.97440;7.84290;https://www.fva-bw.de/startseite;https://www.fva-bw.de/mediathek
DE-25-71;2004;FR071;Neurozentrum, Bibliothek;Breisacher Str. 64;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00600;7.83500;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=82;https://www.fva-bw.de/mediathek
DE-25-72;2004;FR072;Bernstein Center Freiburg, Bibliothek;Hansastr. 9;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00091;7.86197;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=83;https://www.fva-bw.de/mediathek
DE-25-73;2004;FR073;Institut für Experimentelle und Klinische Pharmakologie und Toxikologie, Bibliothek;Albertstr. 25;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00198;7.84647;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=84;https://www.fva-bw.de/mediathek
DE-25-74;2004;FR074;Institut für Pharmazeutische Wissenschaften, Bibliothek;Albertstr. 25 ( Otto-Krayer-Haus);79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00199;7.84647;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=85;https://www.fva-bw.de/mediathek
DE-25-75;2004;FR075;Universität Freiburg, Seminar für Griechische und Lateinische Philologie, Abteilung für Griechische Philologie und Abteilung für Lateinische Philologie der Antike und der Neuzeit, Bibliothek;Platz der Universität 3;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99411;7.84635;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=86;https://www.fva-bw.de/mediathek
DE-25-76;2004;FR076;Fachbereichsbibliothek Philosophie und Erziehungswissenschaft, Abteilung Erziehungswissenschaft;Platz der Universität 3 (KG I);79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99400;7.84611;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=87;https://www.fva-bw.de/mediathek
DE-25-77;2004;FR077;Universität Freiburg, Institut für Psychologie, Bibliothek;Engelbergerstr. 41;79106;Freiburg/Breisgau;Baden-Württemberg;DE;47.99702;7.83384;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=88;https://www.fva-bw.de/mediathek
DE-25-81;2004;FR081;Institut für Rechtsgeschichte und Geschichtliche Rechtsvergleichung, Bibliothek;Hebelstr. 10;79104;Freiburg/Breisgau;Baden-Württemberg;DE;47.99965;7.84676;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=91;https://www.fva-bw.de/mediathek
DE-25-83;2004;FR083;Sprachwissenschaftliches Seminar, Seminar für Allgemeine Sprachwissenschaft, Bibliothek;Belfortstr. 18;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99367;7.84439;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=93;https://www.fva-bw.de/mediathek
DE-25-86;2004;FR086;Institut für Archäologische Wissenschaften, Abt. Urgeschichtliche Archäologie, Abt. Frühgeschichtliche Archäologie und Archäologie des Mittelalters, Bibliothek;Belfortstr. 22;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99368;7.84401;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=95;https://www.fva-bw.de/mediathek
DE-25-88;2004;FR088;Waldbau-Institut, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00346;7.85315;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=96;https://www.fva-bw.de/mediathek
DE-25-91;2004;FR091;Bibliothek der Technischen Fakultät;Georges-Köhler-Allee 101;79110;Freiburg/Breisgau;Baden-Württemberg;DE;48.01265;7.83501;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=98;https://www.fva-bw.de/mediathek
DE-Frei95;2004;FR095;Chemisches und Veterinäruntersuchungsamt Freiburg, Dienstgebäude Tierhygiene, Bibliothek;Am Moosweiher 2;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.03380;7.84180;http://www.ua-bw.de/pub/default.asp?subid=3&Lang=DE;https://www.fva-bw.de/mediathek
DE-25-99;2004;FR099;Zentrum für Populäre Kultur und Musik, Bibliothek;Rosastraße 17-19;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99834;7.84502;http://www.zpkm.uni-freiburg.de/;http://swb.bsz-bw.de/DB=2.316/
DE-Frei100;2004;FR100;Staatliches Weinbauinstitut, Bibliothek;Merzhauser Straße 119;79100;Freiburg/Breisgau;Baden-Württemberg;DE;47.97926;7.83225;http://www.wbi-bw.de/;http://swb.bsz-bw.de/DB=2.316/
DE-Frei101;2004;FR101;Stadtarchiv Freiburg, Bibliothek;Neuer Messplatz 5a;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.01478;7.84060;https://www.freiburg.de/pb/235788.html;http://swb.bsz-bw.de/DB=2.316/
DE-25-102;2004;FR102;Universität Freiburg, Institut für Rechtsmedizin, Bibliothek;Albertstr. 9;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00078;7.85156;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=105;http://swb.bsz-bw.de/DB=2.316/
DE-25-104;2004;FR104;Institut für Humangenetik und Anthropologie, Bibliothek;Breisacher Str. 33;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00278;7.83808;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=106;http://swb.bsz-bw.de/DB=2.316/
DE-Frei106;2004;FR106;Max-Planck-Institut für Immunbiologie, Bibliothek;Stübeweg 51;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.02542;7.85149;http://www.immunbio.mpg.de;http://aleph.mpg.de
DE-Frei110;2004;FR110;Fraunhofer-Institut für Kurzzeitdynamik, Ernst-Mach-Institut, Bibliothek;Eckerstr. 4;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00094;7.84664;http://www.emi.fraunhofer.de/;http://aleph.mpg.de
DE-Frei112;2004;FR112;Fraunhofer-Institut für Angewandte Festkörperphysik, Bibliothek;Tullastr. 72;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.02744;7.84499;http://www.iaf.fraunhofer.de/;http://aleph.mpg.de
DE-Frei114;2004;FR114;Badischer Landesverein für Naturkunde und Naturschutz, Bibliothek;Gerberau 32;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99331;7.85159;http://www.blnn.de;http://aleph.mpg.de
DE-Frei115;2004;FR115;Museum Natur und Mensch, Abteilung für Naturkunde, Bibliothek;Gerberau 32;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99331;7.85159;http://www.blnn.de;http://aleph.mpg.de
DE-Frei120;2004;FR120;Studienhaus Wiesneck, Institut für politische Bildung Baden-Württemberg e.V., Bibliothek;Wiesneckstr. 6;79256;Buchenbach;Baden-Württemberg;DE;47.96567;7.99913;http://www.wiesneck.de/;http://aleph.mpg.de
DE-25-122;2004;FR122;Institut für Grenzgebiete der Psychologie und Psychohygiene, Bibliothek;c/o Platz der Universität 2;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99418;7.84495;http://www.igpp.de;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei123;2004;FR123;Städtische Museen Freiburg, Augustinermuseum/Museum für Neue Kunst, Bibliothek;Gerberau 15;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99330;7.85314;http://www.freiburg.de/pb/,Lde/500840.html;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-124;2004;FR124;Slavisches Seminar, Bibliothek;Werthmannstr. 14;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99253;7.84507;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=119;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei127;2004;FR127;Alemannisches Institut, Bibliothek;Bertoldstr. 45;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99607;7.84491;http://www.alemannisches-Institut.de;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-Frei128;2004;FR128;Stadtbibliothek Freiburg;Münsterpl. 17;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99600;7.85324;http://www.freiburg.de/stadtbibliothek;https://katalog.stadtbibliothek.freiburg.de/webOPACClient/start.do?BaseURL=this&Login=extern
DE-Frei131;2004;FR131;Institut für Kulturanalyse der Deutschen des östlichen Europa, Bibliothek;Goethestr. 63;79100;Freiburg/Breisgau;Baden-Württemberg;DE;47.98463;7.84431;https://www.ikdebw.de/bibliothek/;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei132;2004;FR132;Kirchengeschichtlicher Verein für das Erzbistum Freiburg, Bibliothek;Erzbischöfliches Priesterseminar Collegium Borromaeum, Schoferstr. 1;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99522;7.85489;https://www.ebfr.de/html/bibliothek.html;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei134z;2004;FR134Z;Museum Natur und Mensch, Ethnologische Sammlung, Bibliothek;Gerberau 32;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99331;7.85159;https://www.ebfr.de/html/bibliothek.html;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-137;2004;FR137;Universität Freiburg, Seminar für Griechische und Lateinische Philologie, Abteilung für Lateinische Philologie des Mittelalters, Bibliothek;Werthmannstr. 8;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99315;7.84510;https://www.ub.uni-freiburg.de/standorte/bibliotheken/register/sigelverzeichnis/?bibid=126;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-139;2004;FR139;Professur für Forstliche Biomaterialien, Bibliothek;Werthmannstr. 6;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99325;7.84503;https://www.ub.uni-freiburg.de/go/bibforst139;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei141;2004;FR141;Landesstelle für Alltags- und Regionalkultur / Außenstelle Südbaden des Badischen Landesmuseums Karlsruhe, Bibliothek;Hauptstr. 11;79219;Staufen/Breisgau;Baden-Württemberg;DE;47.88319;7.73232;https://www.landesmuseum.de/museum/forschung-projekte/aussenstelle-suedbaden;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei144;2004;FR144;Rumänisches Institut, Rumänische Bibliothek, Freiburg e.V.;Uhlandstr. 7;79102;Freiburg/Breisgau;Baden-Württemberg;DE;47.98917;7.85140;http://portal.uni-freiburg.de/deutschrumaenischSV/index_html-de?set_language=de;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei146;2004;FR146;Fraunhofer-Institut für Werkstoffmechanik, Bibliothek;Wöhlerstr. 11;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.03379;7.85214;http://www.iwm.fraunhofer.de/;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei147;2004;FR147;Centre Culturel Français Freiburg, Bibliothek;Am Münsterpl. 11;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99420;7.84700;http://ccf-fr.de/bibliothek/;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei150;2004;FR150;TDK-Micronas GmbH, Bibliothek;Hans-Bunte-Str. 19;79108;Freiburg/Breisgau;Baden-Württemberg;DE;48.03461;7.86018;https://www.micronas.com/de;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-154;2004;FR154;Klinik für Psychosomatische Medizin und Psychotherapie (Department für Psychische Erkrankungen), Bibliothek;Hauptstr. 8;79104;Freiburg/Breisgau;Baden-Württemberg;DE;48.00705;7.85645;https://www.micronas.com/de;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-156;2004;FR156;Fakultätsbibliothek Theologie;Platz der Universität 3;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99408;7.84591;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=7;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei158;2004;FR158;Fraunhofer-Institut für Physikalische Messtechnik IPM, Bibliothek;Georges-Köhler-Allee 301;79110;Freiburg/Breisgau;Baden-Württemberg;DE;48.01783;7.83087;http://www.ipm.fraunhofer.de/;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei161;2004;FR161;früher: Informationszentrum Dritte Welt, Bibliothek;Georges-Köhler-Allee 301;79110;Freiburg/Breisgau;Baden-Württemberg;DE;48.01783;7.83087;http://www.ipm.fraunhofer.de/;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-162;2004;FR162;Radiologische Diagnostik und Therapie, Bibliothek;Hugstetter Str. 55;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00485;7.83691;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=14;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-25-165;2004;FR165;Professur für Naturschutz und Landschaftsökologie, Bibliothek;Tennenbacher Str. 4;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00334;7.85343;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=235;https://swb.bsz-bw.de/DB=2.377/?COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E13328b14-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,E7ad05b19-0,A,H,R193.197.148.126,FY&COOKIE=Us998,Pbszgast,I2017,B20728+,SY,NRecherche-DB,D2.377,Eda128ef1-0,A,H,R193.197.148.126,FY
DE-Frei166;2004;FR166;Archäologisches Museum Colombischlössle, Bibliothek;Rotteckring 5;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99774;7.84615;http://www.ub.uni-freiburg.de;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-168;2004;FR168;Patientenbibliothek Freiburger Universitätsklinikum, Medizinische Klinik;Hugstetter Str. 55;79106;Freiburg/Breisgau;Baden-Württemberg;DE;48.00757;7.83657;http://www.uniklinik-freiburg.de/bibliothek/klinikbibliotheken/patientenbibliothek.html;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-169;2004;FR169;Zentrum für Anthropologie und Gender Studies, Bibliothek;Belfortstr. 20;79098;Freiburg/Breisgau;Baden-Württemberg;DE;47.99366;7.84420;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=239;http://www.ub.uni-freiburg.de/olix/olix.cgi
DE-25-170;2004;FR170;Freiburger Institut für Paläowissenschaftliche Studien, Bibliothek;Albertstr. 14a;79085;Freiburg/Breisgau;Baden-Württemberg;DE;48.00062;7.84812;https://www.ub.uni-freiburg.de/standorte/fachbibliotheken/register/sigelverzeichnis/?bibid=239;http://www.ub.uni-freiburg.de/olix/olix.cgi
